"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF32-AS2",0.834599023141279,0.485778532534008,2.46962094796631,0.196701656962393,0.84406101335944,NA
"LINC02658",0,NA,NA,NA,NA,NA
"HNRNPA3P1",0.618936399991827,-2.79484108690528,3.05463061785111,-0.914952227144052,0.360216710249805,NA
"LINC00619",0,NA,NA,NA,NA,NA
"LINC00840",0,NA,NA,NA,NA,NA
"LINC00841",0,NA,NA,NA,NA,NA
"TMEM72-AS1",3.55654800400169,1.08916431262701,1.06838562058684,1.01944868186147,0.307990004556938,NA
"TMEM72",0.343986090925873,-0.0418944779784173,3.76641839609554,-0.0111231609376821,0.991125184626534,NA
"OR5M11",0,NA,NA,NA,NA,NA
"RSU1P2",0,NA,NA,NA,NA,NA
"ANKRD30BP3",0,NA,NA,NA,NA,NA
"MIR3156-1",0,NA,NA,NA,NA,NA
"LOC102724323",2.47570177989029,-1.03473607063275,1.18806311762623,-0.870943685803641,0.38378490214751,NA
"GPR142",0,NA,NA,NA,NA,NA
"CYP19A1",0.14366520715329,-1.00367686520756,4.0804728567969,-0.24597072457809,0.805704894797527,NA
"PDE3A",2.15770742406718,2.33459858306254,1.72020553380458,1.35716258155449,0.174729557241936,NA
"LOC114841040",5.95816236590047,0.556934827071854,0.885530059281148,0.628928200951146,0.529396062528439,NA
"ACTG2",0,NA,NA,NA,NA,NA
"KCNK4",0.870531777744708,-3.26260003158933,2.30169354713748,-1.41747802857895,0.156343213684269,NA
"SCRG1",1.32446506552459,-0.780239896803217,1.67364486468439,-0.466192029902562,0.641078053744725,NA
"TLR8",0,NA,NA,NA,NA,NA
"KRTAP1-1",0.68896777429109,-1.57723438951248,3.08497037134194,-0.511264031630358,0.60916618738148,NA
"MASP1",3.81326161115694,-0.425834303045674,1.309997919603,-0.325064869702025,0.745131976247524,NA
"ELANE",0,NA,NA,NA,NA,NA
"ANTXRLP1",0,NA,NA,NA,NA,NA
"FAM25BP",0,NA,NA,NA,NA,NA
"ALDH8A1",3.46128809133897,1.64752070401379,1.08552446658481,1.51771862793391,0.129085346016572,NA
"LOC101927699",5.55327653337167,-0.533184460071559,0.970838851181469,-0.549199755883993,0.582868371929935,NA
"GLUD1P2",3.25140523892634,0.582611959789934,1.05475832009043,0.552365360569029,0.580698058197358,NA
"LOC105378292",2.04440088004195,-1.66755162905468,1.72349383903918,-0.967541392538027,0.33327345930827,NA
